"","total_claim_amount","pol_bonus","pol_duration","pol_sit_duration","pol_insee_code","drv_age1","drv_age2","drv_age_lic1","drv_age_lic2","vh_age","vh_cyl","vh_din","vh_make","vh_model","vh_sale_begin","vh_sale_end","vh_speed","vh_value","vh_weight","pol_coverageMaxi","pol_coverageMedian1","pol_coverageMedian2","pol_coverageMini","pol_pay_freqMonthly","pol_pay_freqQuarterly","pol_pay_freqYearly","pol_paydYes","pol_usageProfessional","pol_usageRetired","pol_usageWorkPrivate","vh_fuelGasoline","vh_fuelHybrid","vh_typeTourism","drv_sex1"
"91",753.14,0,0.0810810810810811,0.105263157894737,22,0.30952380952381,0.597826086956522,0.218181818181818,0.306306306306306,0.0566037735849057,0.197672199961839,0.181632653061225,37,352,0.0925925925925926,0.0816326530612245,0.513227513227513,0.157875396181348,0.3765625,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"92",1096.76,0.207547169811321,0.0540540540540541,0,92,0.0952380952380952,0,0.0545454545454545,0,0.132075471698113,0.138141576035108,0.118367346938776,37,201,0.166666666666667,0.142857142857143,0.433862433862434,0.0794046944618824,0.284375,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1
"93",676.26,0,0.648648648648649,0.105263157894737,59,0.55952380952381,0,0.427272727272727,0,0.0377358490566038,0.216561724861668,0.187755102040816,7,174,0.111111111111111,0.0408163265306122,0.55026455026455,0.184670269939214,0.4,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
"94",850.6,0,0.702702702702703,0.0526315789473684,68,0.416666666666667,0.25,0.309090909090909,0.036036036036036,0.0943396226415094,0.328754054569739,0.216326530612245,28,162,0.12962962962963,0.0816326530612245,0.634920634920635,0.235197746168333,0.4703125,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
"95",24.03,0,0.108108108108108,0,12,0.797619047619048,0.630434782608696,0.527272727272727,0.351351351351351,0.0943396226415094,0.197672199961839,0.1,37,201,0.166666666666667,0.142857142857143,0.396825396825397,0.0931849152516421,0.3,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1
"96",299.39,0,0.0540540540540541,0,90,0.19047619047619,0.380434782608696,0.145454545454545,0.153153153153153,0.0377358490566038,0.197672199961839,0.140816326530612,37,363,0.037037037037037,0,0.439153439153439,0.145243527124068,0.3828125,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
"97",359.96,0.377358490566038,0.0540540540540541,0.105263157894737,31,0.178571428571429,0,0.136363636363636,0,0.169811320754717,0.452776187750429,0.181632653061225,19,225,0.203703703703704,0.183673469387755,0.232804232804233,0.210477561207147,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
"98",516.12,0.169811320754717,0.0540540540540541,0,70,0.142857142857143,0.391304347826087,0.0909090909090909,0.126126126126126,0.0188679245283019,0.197672199961839,0.0959183673469388,37,201,0.0185185185185185,0,0.391534391534392,0.0870527170001991,0.3171875,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
"99",272.12,0.169811320754717,0.0540540540540541,0.105263157894737,69,0.69047619047619,0,0.381818181818182,0,0.0754716981132075,0.185651593207403,0.104081632653061,7,168,0.148148148148148,0,0.37037037037037,0.132228874155961,0.330625,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
"100",1256.56,0,0,0,68,0.488095238095238,0.673913043478261,0.3,0.396396396396396,0,0.299942759015455,0.242857142857143,34,90,0.0185185185185185,0,0.53968253968254,0.271179433786039,0.5446875,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
"101",557.18,0,0.405405405405405,0.0526315789473684,4,0.226190476190476,0,0.154545454545455,0,0.0188679245283019,0.216561724861668,0.148979591836735,15,264,0.037037037037037,0,0.46031746031746,0.121740594999311,0.319375,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1
"102",281,0,0,0,73,0.369047619047619,0,0.281818181818182,0,0.132075471698113,0.184125166952872,0.118367346938776,42,295,0.148148148148148,0.142857142857143,0.455026455026455,0.0764572583485171,0.323125,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0
"103",64.29,0,0.108108108108108,0.210526315789474,59,0.404761904761905,0,0.272727272727273,0,0.377358490566038,0.165808051898493,0.1,34,35,0.462962962962963,0.428571428571429,0.391534391534392,0.0734638881658526,0.403125,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0
"104",1236,0,0.351351351351351,0.263157894736842,31,0.428571428571429,0,0.290909090909091,0,0.264150943396226,0.178401068498378,0.118367346938776,7,539,0.314814814814815,0.306122448979592,0.444444444444444,0.090038431504647,0.2953125,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0
"105",474.06,0,0,0,58,0.0833333333333333,0,0.0545454545454545,0,0.433962264150943,0.394771990078229,0.312244897959184,3,44,0.444444444444444,0.428571428571429,0.671957671957672,0.229907672520709,0.3921875,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1
"106",2548.22,0.424528301886792,0.162162162162162,0,66,0.321428571428571,0,0.236363636363636,0,0.207547169811321,0.184125166952872,0.161224489795918,37,352,0.203703703703704,0.204081632653061,0.513227513227513,0.112209275619727,0.3375,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0
"107",318.3,0,0.72972972972973,0.894736842105263,44,0.488095238095238,0,0.372727272727273,0,0.320754716981132,0.223812249570693,0.171428571428571,33,132,0.333333333333333,0.326530612244898,0.529100529100529,0.104040666962686,0.3,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1
"108",917.3,0,0.243243243243243,0.105263157894737,12,0.285714285714286,0.445652173913043,0.209090909090909,0.0810810810810811,0.0377358490566038,0.300133562297272,0.191836734693878,27,349,0.0555555555555556,0.0408163265306122,0.481481481481481,0.176249023901027,0.4796875,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1
"109",227.35,0,0.027027027027027,0.0526315789473684,0,0.178571428571429,0.423913043478261,0.118181818181818,0.18018018018018,0.264150943396226,0.256439610761305,0.0877551020408163,34,14,0.5,0.346938775510204,0.354497354497354,0.0818085774218738,0.265625,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1
"110",892.85,0.424528301886792,0,0,38,0.0476190476190476,0,0.0363636363636364,0,0,0.197672199961839,0.104081632653061,8,443,0.0185185185185185,0,0.328042328042328,0.0866775887675889,0.3565625,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
"111",729.21,0.377358490566038,0.27027027027027,0.0526315789473684,62,0.178571428571429,0,0.1,0,0.0566037735849057,0.185651593207403,0.104081632653061,34,16,0.0740740740740741,0.0612244897959184,0.412698412698413,0.119597005098682,0.370625,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
"112",401.55,0,0.27027027027027,0.0526315789473684,83,0.345238095238095,0.532608695652174,0.263636363636364,0.225225225225225,0.132075471698113,0.299561152451822,0.202040816326531,48,423,0.12962962962963,0.102040816326531,0.433862433862434,0.21950360582444,0.465625,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
"113",399.13,0,0.486486486486487,0,50,0.19047619047619,0,0.136363636363636,0,0.169811320754717,0.133371493989697,0.0877551020408163,7,446,0.185185185185185,0.142857142857143,0.402116402116402,0.0644761219396426,0.2515625,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1
"114",106.14,0,0,0,75,0.321428571428571,0,0.236363636363636,0,0.0566037735849057,0.216561724861668,0.187755102040816,7,175,0.0555555555555556,0.0408163265306122,0.486772486772487,0.19998162637228,0.4684375,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1
"115",487.26,0.113207547169811,0.324324324324324,0,34,0.380952380952381,0,0.281818181818182,0,0,0.220759397061629,0.148979591836735,22,192,0.0555555555555556,0.0204081632653061,0.444444444444444,0.130161841037498,0.4271875,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1
"116",17.94,0,0.459459459459459,0,14,0.714285714285714,0,0.5,0,0.150943396226415,0.223239839725243,0.171428571428571,2,107,0.203703703703704,0.163265306122449,0.529100529100529,0.135291145442575,0.35625,1,0,0,0,0,0,1,1,0,1,0,1,0,1,1
"117",480.97,0,0.405405405405405,0.105263157894737,32,0.273809523809524,0,0.209090909090909,0,0.0566037735849057,0.179164281625644,0.148979591836735,33,132,0.0740740740740741,0.0204081632653061,0.476190476190476,0.126563672275727,0.384375,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1
"118",305.94,0.0377358490566038,0.108108108108108,0,18,0.202380952380952,0,0.145454545454545,0,0,0.216561724861668,0.148979591836735,30,356,0.0185185185185185,0,0.497354497354497,0.132611658066788,0.340625,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
"119",800.17,0,0.675675675675676,0.157894736842105,33,0.607142857142857,0,0.436363636363636,0,0.0566037735849057,0.298797939324556,0.187755102040816,28,104,0.111111111111111,0,0.518518518518518,0.192325948155747,0.396875,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
"120",504.31,0,0.486486486486487,0.210526315789474,56,0.30952380952381,0,0.209090909090909,0,0.226415094339623,0.282388857088342,0.155102040816327,34,258,0.259259259259259,0.244897959183673,0.365079365079365,0.158426605012938,0.69375,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
"121",1159.5,0,0.594594594594595,0,41,0.642857142857143,0.771739130434783,0.454545454545455,0.405405405405405,0.0943396226415094,0.203777904979966,0.173469387755102,17,345,0.0925925925925926,0.102040816326531,0.402116402116402,0.131003965641316,0.42125,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1
"122",777.14,0,0.432432432432432,0,24,0.416666666666667,0,0.318181818181818,0,0.132075471698113,0.258729250143102,0.33265306122449,2,493,0.222222222222222,0.122448979591837,0.73015873015873,0.255883388709406,0.3765625,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0
"123",117.81,0.00943396226415095,0.216216216216216,0,94,0.261904761904762,0,0.181818181818182,0,0.188679245283019,0.280671627551994,0.202040816326531,51,283,0.185185185185185,0.102040816326531,0.566137566137566,0.157377777097273,0.39375,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
"124",320.07,0,0.135135135135135,0,82,0.380952380952381,0,0.272727272727273,0,0.30188679245283,0.313489792024423,0.146938775510204,37,254,0.314814814814815,0.285714285714286,0.380952380952381,0.197638988838021,0.421875,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1
"125",1236,0.330188679245283,0.027027027027027,0.0526315789473684,42,0.523809523809524,0,0.336363636363636,0,0.245283018867925,0.282388857088342,0.110204081632653,7,539,0.351851851851852,0.26530612244898,0.417989417989418,0.116412242960604,0.3234375,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1
"126",1236,0.169811320754717,0.189189189189189,0,30,0.154761904761905,0,0.109090909090909,0,0.169811320754717,0.280671627551994,0.171428571428571,51,283,0.166666666666667,0.122448979591837,0.529100529100529,0.15948308860682,0.39375,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1
"127",82.32,0,0.0540540540540541,0.105263157894737,59,0.5,0,0.3,0,0.0377358490566038,0.216561724861668,0.187755102040816,7,175,0.037037037037037,0,0.486772486772487,0.21261349542956,0.4653125,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1
"128",774.21,0,0.0810810810810811,0.0526315789473684,75,0.321428571428571,0,0.218181818181818,0,0.169811320754717,0.275710742224766,0.16530612244898,37,254,0.203703703703704,0.204081632653061,0.417989417989418,0.203357780465771,0.4859375,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
"129",2589.37,0.132075471698113,0,0,75,0.0952380952380952,0,0.0727272727272727,0,0,0.184125166952872,0.293877551020408,51,283,0.037037037037037,0,0.698412698412698,0.195847560135352,0.3971875,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1
"130",550.12,0.0471698113207548,0,0,74,0.619047619047619,0,0.454545454545455,0,0.452830188679245,0.592062583476436,0.3,25,421,0.462962962962963,0.428571428571429,0.423280423280423,0.273851265483609,0.784375,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1
"131",185.81,0,0.540540540540541,0.315789473684211,79,0.238095238095238,0.391304347826087,0.181818181818182,0.162162162162162,0.39622641509434,0.282388857088342,0.1,34,35,0.425925925925926,0.408163265306122,0.380952380952381,0.0741146208142579,0.278125,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
"132",612.46,0,0.0810810810810811,0.157894736842105,30,0.380952380952381,0,0.290909090909091,0,0.113207547169811,0.300133562297272,0.138775510204082,15,490,0.111111111111111,0.122448979591837,0.264550264550265,0.134058581249713,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"133",397.77,0,0.675675675675676,0,77,0.452380952380952,0.304347826086957,0.309090909090909,0.0900900900900901,0.150943396226415,0.280671627551994,0.23265306122449,51,283,0.166666666666667,0.122448979591837,0.619047619047619,0.156420817320206,0.39375,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
"134",119.55,0,0.675675675675676,0.0526315789473684,33,0.55952380952381,0,0.372727272727273,0,0.0188679245283019,0.185651593207403,0.104081632653061,7,168,0.148148148148148,0.163265306122449,0.37037037037037,0.0920365635191622,0.330625,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
"135",2111.9,0.00943396226415095,0.0540540540540541,0.0526315789473684,59,0.321428571428571,0.554347826086957,0.181818181818182,0.288288288288288,0.0377358490566038,0.33943903835146,0.251020408163265,16,219,0.0555555555555556,0.0204081632653061,0.523809523809524,0.252040238244706,0.50375,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
"136",2472,0,0.135135135135135,0.0526315789473684,27,0.583333333333333,0.75,0.445454545454545,0.297297297297297,0.0188679245283019,0.216561724861668,0.148979591836735,34,16,0.0555555555555556,0,0.497354497354497,0.140650120194148,0.395,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1
"137",631.02,0.245283018867925,0.027027027027027,0.0526315789473684,18,0.0833333333333333,0,0.0363636363636364,0,0.264150943396226,0.459835909177638,0.220408163265306,31,384,0.277777777777778,0.244897959183673,0.328042328042328,0.191453200839062,0.571875,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1
"138",1010.41,0,0.567567567567568,0,51,0.488095238095238,0.304347826086957,0.354545454545455,0.0810810810810811,0,0.216561724861668,0.148979591836735,34,16,0.0185185185185185,0,0.497354497354497,0.131463306334308,0.3928125,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
"139",467.76,0,0.513513513513513,0,80,0.476190476190476,0.228260869565217,0.354545454545455,0.00900900900900901,0.0754716981132075,0.216561724861668,0.187755102040816,7,528,0.111111111111111,0.102040816326531,0.502645502645503,0.173186752614414,0.4103125,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
"140",1103.37,0.207547169811321,0,0,69,0.428571428571429,0,0.309090909090909,0,0.113207547169811,0.3770272848693,0.3,52,525,0.148148148148148,0.102040816326531,0.513227513227513,0.40515380257537,0.6259375,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
"141",4888.4,0,0.783783783783784,0.0526315789473684,67,0.654761904761905,0,0.354545454545455,0,0.113207547169811,0.224003052852509,0.177551020408163,17,345,0.166666666666667,0.163265306122449,0.433862433862434,0.108036930991717,0.4021875,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1
"142",155.55,0.19811320754717,0,0,31,0.19047619047619,0,0.145454545454545,0,0.377358490566038,0.130318641480633,0.0306122448979592,37,417,0.518518518518518,0.510204081632653,0.142857142857143,0.0426497833443065,0.2171875,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1
"143",126.97,0,0.378378378378378,0,51,0.226190476190476,0.41304347826087,0.172727272727273,0.18018018018018,0.0566037735849057,0.216561724861668,0.148979591836735,34,16,0.0740740740740741,0.0612244897959184,0.497354497354497,0.109261839506362,0.400625,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
"144",1236,0,0.162162162162162,0.0526315789473684,84,0.523809523809524,0.673913043478261,0.363636363636364,0.387387387387387,0.0377358490566038,0.185651593207403,0.104081632653061,34,16,0.0740740740740741,0.0612244897959184,0.412698412698413,0.119597005098682,0.370625,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"145",1667.52,0,0.0810810810810811,0,59,0.30952380952381,0,0.218181818181818,0,0.113207547169811,0.299942759015455,0.242857142857143,34,33,0.12962962962963,0.102040816326531,0.62962962962963,0.187349757315001,0.45625,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0
"146",246.58,0,0.378378378378378,0.157894736842105,63,0.273809523809524,0,0.190909090909091,0,0.0754716981132075,0.138141576035108,0.118367346938776,37,495,0.185185185185185,0.0816326530612245,0.433862433862434,0.079787478372709,0.2640625,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0
"147",1854,0,0.324324324324324,0.263157894736842,44,0.666666666666667,0,0.436363636363636,0,0.207547169811321,0.104560198435413,0.0775510204081633,33,211,0.240740740740741,0.204081632653061,0.328042328042328,0.0632512134249973,0.290625,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1
"148",1848.39,0,0.648648648648649,0.105263157894737,16,0.666666666666667,0,0.363636363636364,0,0.0377358490566038,0.138141576035108,0.0857142857142857,37,495,0.0555555555555556,0.0204081632653061,0.328042328042328,0.0706006645128692,0.2890625,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0
"149",1100.41,0,0.837837837837838,0,42,0.547619047619048,0.695652173913043,0.4,0.396396396396396,0,0.223812249570693,0.210204081632653,7,236,0.0185185185185185,0,0.53968253968254,0.136439497175055,0.3359375,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
"150",1927.93,0.377358490566038,0.108108108108108,0.0526315789473684,33,0.5,0,0.372727272727273,0,0.0754716981132075,0.223812249570693,0.193877551020408,37,352,0.0925925925925926,0.0816326530612245,0.566137566137566,0.173569536525241,0.4125,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1
"151",327.68,0,0.0810810810810811,0,62,0.166666666666667,0,0.118181818181818,0,0.169811320754717,0.299942759015455,0.187755102040816,7,528,0.166666666666667,0.163265306122449,0.555555555555556,0.148305798410681,0.38,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
"152",1225.75,0.424528301886792,0.162162162162162,0,7,0.0952380952380952,0,0.0545454545454545,0,0.0377358490566038,0.197672199961839,0.181632653061225,37,447,0.0740740740740741,0.0408163265306122,0.476190476190476,0.183521918206734,0.4265625,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1
"153",372.62,0,0.405405405405405,0.105263157894737,55,0.178571428571429,0,0.136363636363636,0,0.0377358490566038,0.185651593207403,0.104081632653061,7,168,0.148148148148148,0,0.37037037037037,0.132228874155961,0.330625,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
"154",1405.23,0.207547169811321,0.297297297297297,0.105263157894737,0,0.202380952380952,0,0.109090909090909,0,0.113207547169811,0.221713413470712,0.187755102040816,34,15,0.185185185185185,0.0816326530612245,0.513227513227513,0.127635467226042,0.35625,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1
"155",404.17,0,0.108108108108108,0.210526315789474,34,0.30952380952381,0.434782608695652,0.218181818181818,0.0810810810810811,0.188679245283019,0.300133562297272,0.251020408163265,37,447,0.203703703703704,0.183673469387755,0.571428571428571,0.150839827900354,0.39375,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0
"156",518.58,0,0.108108108108108,0,22,0.726190476190476,0.880434782608696,0.509090909090909,0.468468468468468,0,0.216561724861668,0.187755102040816,7,147,0.037037037037037,0,0.44973544973545,0.164765506576228,0.4465625,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1
"157",2649.04,0,0.216216216216216,0.210526315789474,31,0.380952380952381,0,0.272727272727273,0,0.132075471698113,0.130318641480633,0.0775510204081633,14,386,0.12962962962963,0.142857142857143,0.328042328042328,0.062944986296336,0.2625,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0
"158",297.47,0,0.027027027027027,0.0526315789473684,75,0.202380952380952,0,0.127272727272727,0,0.0943396226415094,0.299942759015455,0.251020408163265,34,33,0.0925925925925926,0.102040816326531,0.613756613756614,0.187349757315001,0.3809375,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1
"159",340.12,0.245283018867925,0.027027027027027,0,93,0.392857142857143,0,0.236363636363636,0,0.188679245283019,0.275710742224766,0.171428571428571,37,447,0.203703703703704,0.204081632653061,0.455026455026455,0.142556384070065,0.403125,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
"160",3409.33,0,0.756756756756757,0,94,0.464285714285714,0,0.354545454545455,0,0.0566037735849057,0.3770272848693,0.342857142857143,52,525,0.0925925925925926,0,0.566137566137566,0.395201420893877,0.6384375,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
"161",224.68,0,0.162162162162162,0.0526315789473684,28,0.392857142857143,0,0.281818181818182,0,0.0188679245283019,0.197672199961839,0.140816326530612,37,201,0.0925925925925926,0.0816326530612245,0.455026455026455,0.108496271684709,0.3640625,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"162",60.29,0,0.243243243243243,0.0526315789473684,65,0.321428571428571,0,0.245454545454545,0,0.113207547169811,0.299942759015455,0.191836734693878,7,178,0.148148148148148,0.0816326530612245,0.455026455026455,0.260078700372066,0.534375,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
"163",618,0,0.324324324324324,0.0526315789473684,77,0.761904761904762,0,0.427272727272727,0,0.188679245283019,0.254913184506774,0.148979591836735,7,528,0.222222222222222,0.204081632653061,0.497354497354497,0.106490483991977,0.33875,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1
"164",405.03,0,0.297297297297297,0,72,0.226190476190476,0.41304347826087,0.172727272727273,0.171171171171171,0.0188679245283019,0.216561724861668,0.148979591836735,34,16,0.0740740740740741,0.0204081632653061,0.497354497354497,0.136822281085881,0.3765625,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
"165",316.6,0,0.0540540540540541,0.105263157894737,7,0.5,0,0.281818181818182,0,0.132075471698113,0.275710742224766,0.130612244897959,37,352,0.166666666666667,0.142857142857143,0.433862433862434,0.118065869455375,0.35625,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
"166",310.18,0,0.27027027027027,0,92,0.345238095238095,0,0.172727272727273,0,0.0943396226415094,0.185651593207403,0.104081632653061,7,168,0.148148148148148,0.163265306122449,0.37037037037037,0.0875886144753564,0.330625,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
